iata_code,icao_code,airport_name,city,country_code,latitude,longitude,elevation
AUI,AYND,Aua Island Airport,Aua Island,PG,-1.46055555556,143.064722222,4
GBF,AYNE,Negarbo(Negabo) Airport,Negarbo,PG,-6.567778,144.703058,4500
MFO,,Manguna Airport,Manguna,PG,-5.577778,151.792333,187
NUG,AYNI,Nuguria Airstrip,Nuguria Island,PG,-3.4075,154.7383,30
NDI,AYNJ,Namudi Airport,Namudi,PG,-9.47375,148.329416667,1044
KSB,AYNM,Kasonombe Airport,Kasonombe,PG,-6.3819,146.9859,5800
KDP,AYNN,Kandep Airport,Kandep,PG,-5.84061111111,143.507222222,7710
NMN,AYNO,Nomane Airport,Namane,PG,-6.32183,145.070667,6032
BXZ,AYNS,Bunsil Airport,Bunsil - Umboi Island,PG,-5.7243,147.8667,201
UKU,AYNU,Nuku Airport,Nuku,PG,-3.676651,142.484334,870
ATN,AYNX,Namatanai Airport,Namatanai,PG,-3.6695,152.438,150
NBA,AYNY,Nambaiyufa Airport,Nambaiyufa,PG,-6.2412,145.2424,5550
LAE,AYNZ,Nadzab Airport,Lae,PG,-6.569803,146.725977,239
OBX,AYOB,Obo Airport,Obo,PG,-7.590622421369999,141.324262619,29
KGB,AYOE,Konge Airport,Konge,PG,-6.2239,147.2152,5900
OKV,AYOF,Okao Airport,Okao,PG,-5.55666666667,141.032777778,450
OGE,AYOG,Ogeranang Airport,,PG,-6.46675,147.364166667,5850
OKP,AYOJ,Oksapmin Airport,Oksapmin,PG,-5.2261,142.2259,5140
HOC,AYOK,Komako Airport,Komako,PG,-7.3984,145.8827,3960
KQL,AYOL,Kol Airport,Kol,PG,-5.73116666667,144.846,5350
OSE,AYOM,Omora Airport,Omora,PG,-7.82777777778,147.080638889,2540
KOM,AYOO,Komo-Manda Airport,Komo,PG,-6.0682,142.8598,5057
KSP,AYOP,Kosipe Airport,Kosipe Mission,PG,-8.450716,147.209195,6350
KCJ,AYOQ,Komaio Airport,Komaio,PG,-7.2714,143.5952,28
OLQ,AYOV,Olsobip Airport,Olsobip,PG,-5.3897222222200005,141.515277778,1500
KDE,AYOW,Koroba Airport,Koroba,PG,-5.6952,142.7441,5638
OPB,,Open Bay Airport,Maitanakunai,PG,-4.794727,151.696195,33
PLE,AYPB,Paiela Airport,Paiela,PG,-5.372407,142.975774,6100
PGB,AYPC,Pangoa Airport,Pangoa,PG,-7.0226,141.5605,60
PDI,AYPD,Pindiu Airport,Pindiu,PG,-6.445138888890001,147.515833333,2995
APR,AYPE,April River Airport,April River,PG,-4.67666666667,142.540138889,220
PGN,AYPG,Pangia Airport,Pangia,PG,-6.386,144.1084,5340
PMP,AYPJ,Pimaga Airport,Pimaga,PG,-6.49916666667,143.510277778,2745
MPF,AYPO,Mapoda Airport,Mapoda,PG,-7.979,143.1694,45
PMN,AYPQ,Pumani Airport,Pumani,PG,-9.7469,149.4766,427
WLU,,Walluanda Airport,Puri,PG,-6.475161,143.987222,6050
POM,AYPY,Port Moresby Jacksons International Airport,Port Moresby,PG,-9.443380355834961,147.22000122070312,146
KRJ,AYQA,Karawari Airstrip,Amboin,PG,-4.59666666667,143.5225,70
TLP,AYQL,Tumolbil Airport,Tumolbil,PG,-4.7748,141.0133,3590
SPH,AYQO,Sopu Airport,Sopu,PG,-8.3038,147.1659,6580
ONB,AYQQ,Ononge Airport,Onange Mission,PG,-8.67436111111,147.262416667,5800
SXA,AYQS,Sialum Airport,Sialum,PG,-6.0908,147.5955,170
KIQ,AYRA,Kira Airport,Kira,PG,-8.065111111110001,147.332027778,1700
RBP,AYRE,Raba Raba Airport,Rabaraba,PG,-9.97111111111,149.832222222,170
RMN,AYRG,Rumginae Airport,,PG,-5.89722222222,141.271666667,160
KMR,AYRI,Karimui Airport,Karimui,PG,-6.4921,144.823,3640
RKU,AYRK,Kairuku Airport,Yule Island,PG,-8.817000054,146.5243833,45
MWI,AYRM,Maramuni Airport,Maramuni,PG,-5.13,143.4829,5160
KOR,AYRO,Kakoro(Koroko) Airstrip,Kakoro,PG,-7.8346666666700004,146.5335,230
MRH,,May River Airstrip,May River,PG,-4.3615,141.785,107
SBE,AYSA,Suabi Airport,,PG,-6.10444444444,142.278333333,465
SDI,AYSD,Saidor Airport,Saidor,PG,-5.62713888889,146.462777778,83
NIS,AYSE,Simberi Airport,Simberi Island,PG,-2.66222222222,151.997777778,10
SFU,AYSF,Safia Airport,Safia,PG,-9.59305555556,148.636111111,430
SIL,AYSG,Sila Airport,Sila Mission,PG,-9.07355555556,148.38925,2230
SBV,AYSH,Sabah Airport,Sabah,PG,-5.5765,155.0489,10
SIM,AYSJ,Simbai Airport,Simbai,PG,-5.278611111110001,144.544722222,5804
SGK,AYSK,Sengapi Airstrip,Sengapi,PG,-5.12583333333,144.323611111,6242
SXH,AYSL,Sehulea Airport,Sehulea,PG,-9.96452777778,151.161861111,30
SBC,AYSO,Selbang Airport,Selbang,PG,-5.315,141.752,5130
SMH,AYSP,Sapmanga Airport,Sapmanga,PG,-6.075277777779999,146.811111111,2912
SPV,,Sepik Plains Airport,Sepik Plains,PG,-3.8821,143.6734,230
TDS,AYSS,Sasereme Airport,Sasereme,PG,-7.6217,142.868,121
SKC,AYSU,Suki Airport,Suki,PG,-8.0466,141.7222,24
SXW,AYSV,Sauren Airport,Sauren,PG,-5.9701,148.8543,46
SWG,AYSW,Satwag Airport,Satwag,PG,-6.13955555556,147.279166667,4185
MBV,AYSX,Masa Airport,Masa,PG,-6.345,147.591,5900
TIZ,AYTA,Tari Airport,Tari,PG,-5.845,142.947998,5500
TBG,AYTB,Tabubil Airport,Tabubil,PG,-5.280471,141.227576,1570
TFM,AYTE,Telefomin Airport,Telefomin,PG,-5.12608,141.641922,4950
TDB,AYTF,Tetebedi Airport,Tetebedi,PG,-9.1586,148.0686,3365
TGL,AYTG,Tagula Airport,Sudest Island,PG,-11.3311111111,153.202916667,59
TFB,AYTH,Tifalmin Airport,Tifalmin,PG,-5.117249,141.418076,4735
TPI,AYTI,Tapini Airport,Tapini,PG,-8.35666666667,146.989166667,3100
RAB,AYTK,Tokua Airport,Kokopo,PG,-4.34046,152.380005,49
TKW,AYTN,Tekin Airport,Tekin,PG,-5.243667,142.165194,5785
KDQ,AYTO,Kamberatoro Airport,Kamberatoro Mission,PG,-3.600556,141.051667,1350
TEP,AYTP,Tep Tep Airport,Teptep,PG,-5.9553,146.5595,7011
TBQ,AYTR,Tarabo Airport,Tarabo,PG,-6.46666666667,145.532222222,6100
TSW,AYTS,Tsewi Airport,Tsewi,PG,-7.0695,146.1272,4185
TRJ,AYTT,Tarakbits Airport,Tarakbits,PG,-5.614,141.0421,281
TFI,AYTU,Tufi Airport,Tufi,PG,-9.07595443726,149.319839478,85
TBE,AYTV,Timbunke Airport,Timbunke,PG,-4.196633,143.519222,24
TWY,AYTW,Tawa Airport,Tawa,PG,-7.4463,146.1067,5020
TEO,AYTY,Terapo Airport,Terapo Mission,PG,-8.16972222222,146.194444444,15
TKB,AYTZ,Tekadu Airport,Tekadu,PG,-7.6808,146.5503,1310
UMC,AYUC,Umba Airport,Umba,PG,-7.0214,145.966,5950
URU,AYUE,Uroubi Airport,Uroubi,PG,-9.5162,148.5591,481
UBI,AYUI,Buin Airport,Buin,PG,-6.72916666667,155.683333333,230
AUV,AYUM,Aumo Airport,Aumo,PG,-5.731111111110001,148.445277778,450
GLP,AYUP,Gulgubip Airport,Gulgubip,PG,-5.2808,141.5411,4900
UPR,AYUR,Upiara Airport,Upiara,PG,-8.5411,142.6503,52
KUX,AYUY,Kuyol Airport,,PG,-5.372361111110001,141.623888889,3290
UVO,AYUZ,Uvol Airport,Uvol,PG,-6.0178,150.9557,15
TLW,AYVL,Talasea Airport,Talasea,PG,-5.2726,150.0089,44
TCJ,AYVM,Torembi Airport,Torembi,PG,-4.0165,143.1329,90
VAI,AYVN,Vanimo Airport,Vanimo,PG,-2.6926,141.3028,10
TON,AYVO,Tonu Airport,Tonu,PG,-6.6552,155.4326,300
WUV,AYVW,Wuvulu Island Airport,Wuvulu Island,PG,-1.73611111111,142.836666667,16
WAO,AYWB,Wabo Airport,Wabo,PG,-6.98944444444,145.075111111,132
WTT,AYWC,Wantoat Airport,Wantoat,PG,-6.1325,146.467777778,3900
WBM,AYWD,Wapenamanda Airport,Wapenamanda,PG,-5.635293,143.892231,5889
WAJ,AYWF,Wawoi Falls Airport,Wavoi Falls,PG,-6.9523,142.6557,370
AGL,AYWG,Wanigela Airport,Wanigela,PG,-9.3375,149.155556,53
WNU,AYWH,Wanuma Airport,Wanuma,PG,-4.8961,145.3213,2260
WBC,AYWJ,Wapolu Airport,Wapolu,PG,-9.3376,150.5093,45
WWK,AYWK,Wewak International Airport,Wewak,PG,-3.58383011818,143.669006348,19
WOA,AYWO,Wonenara Airport,Wonenara,PG,-6.796861111110001,145.891944444,5028
WKN,AYWQ,Wakunai Airport,Wakunai,PG,-5.8603,155.2223,20
WSU,AYWS,Wasu Airport,Wasu,PG,-5.96170944919,147.19822526,34
WTP,AYWT,Woitape Airport,Fatima Mission,PG,-8.545833,147.2525,5200
WUG,AYWU,Wau Airport,Wau,PG,-7.345556,146.718611,3600
YVD,AYXE,Yeva Airport,Yeva,PG,-7.548,146.188,4510
SMJ,AYXI,Sim Airport,Sim,PG,-7.75,146.9273,5460
TLO,AYXO,Tol Airport,Tol,PG,-4.98083019257,152.009994507,49
WPM,AYXP,Wipim Airport,Wipim,PG,-8.78822,142.882004,173
WEP,AYXW,Weam Airport,Weam,PG,-8.6184,141.1381,50
AYY,,Arugam Bay SPB,Pottuvil,LK,6.86,81.82388888890002,
KYX,AYYE,Yalumet Airport,Yalumet,PG,-6.09,147.0117,2600
YEQ,AYYK,Yenkis(Yankisa) Airport,,PG,-5.10972222222,143.917666667,3692
TCK,AYYL,Tinboli Airport,Tinboli,PG,-4.0949,143.3838,59
LNF,AYYM,Munbil Airport,,PG,-4.855941,141.220165,3126
RAX,AYYO,Oram Airport,,PG,-9.632916666669997,148.048055556,3500
KPE,AYYP,Yapsiei Airport,,PG,-4.6280555555600005,141.094166667,600
KSX,AYYR,Yasuru Airport,Yasuru,PG,-6.6015,146.1813,1520
ZEN,AYZA,Zenag Airport,Zenag,PG,-6.9522222222200005,146.61625,3200
SWR,AYZI,Silur Airport,Silur Mission,PG,-4.5298888888899995,153.054444444,217
WUM,,Wasum Airport,Wasum,PG,-6.0491,149.337,175
SIZ,AYZN,Sissano Airport,Sissano,PG,-2.99944444444,142.0445,27
OSG,AYZS,Ossima Airport,Ossima,PG,-2.91555555556,141.297305556,205
ZXT,UBTT,Zabrat Airport,Zabrat,AZ,40.494884,49.977065,36
,UBBH,Khachmaz Airport,Khachmaz,AZ,41.459152,48.832635,62
,UBEI,Shaki Airport,Shaki,AZ,41.136553,47.1595,
,UBEN,Naftalan Airport,Naftalan,AZ,40.51592,46.829481,
,UBEY,Agjabedi Airport,Agjabedi,AZ,40.022291,47.44935,
,UBLL,Güzdək Military Airport,Lökbatan,AZ,40.347106,49.671321,
,UBBM,Hajigabul Kazı Magomed Airport,Hajigabul,AZ,40.03094,48.902764,
,UBBP,Pirallahı Heliport,Pirallahı,AZ,40.4182,50.35677,-85
,UBBC,Çilov Heliport,Çilov,AZ,40.325219,50.602082,-72
HAE,,Lava Falls Heliport,Supai Village,US,36.191600799599996,-113.092002869,1720
AZB,,Amazon Bay Airport,,PG,-10.2991666667,149.338333333,12
,LQCG,Ciljuge Sport Airfield,Bašigovci,BA,44.436094,18.686457,725
,LQBZ,Banja Luka Zalužani Airfield,Zalužani,BA,44.8482,17.222826,
BAJ,,Bali Airport,Unea Island,PG,-4.8833333333299995,149.133333333,90
BCW,,Benguera Island Airport,Benguera Island,MZ,-21.8533,35.438301,
BCZ,,Milyakburra Airport,Bickerton Island,AU,-13.780833333299999,136.201666667,85
,LBDM,Dve Mogili Airfield,Dve Mogili,BG,43.606541,25.89069,837
,LBBB,Belchinski Bani Airstrip,Belchinski Bani,BG,42.374713,23.392548,
,LBBL,Blagoevo Airfield,Blagoevo,BG,43.455488,26.431655,1185
,LBDR,Draganovtsi Airfield,Draganovtsi,BG,42.943042,25.169528,
,LBBR,Breznik Airfield,Pernik,BG,42.693305,22.896559,699
JAM,,Bezmer Air Base,Bezmer,BG,42.454899,26.3522,509
JEG,BGAA,Aasiaat Airport,Aasiaat,GL,68.721802,-52.784698,74
AOQ,,Aappilattoq Heliport,Aappilattoq,GL,72.88703,-55.596287,42
AGM,,Tasiilaq Heliport,Tasiilaq,GL,65.612296,-37.618335,24
LLU,,Alluitsup Paa Heliport,Alluitsup Paa,GL,60.46445,-45.56917,54
QUV,,Aappilattoq Heliport,Aappilattoq,GL,60.148357,-44.286916,30
JRK,,Arsuk Heliport,Arsuk,GL,61.176828,-48.419698,66
QUW,,Ammassivik Heliport,Ammassivik,GL,60.597376,-45.382445,71
QGQ,,Attu Heliport,Attu,GL,67.940663,-53.62187,32
UAK,BGBW,Narsarsuaq Airport,Narsarsuaq,GL,61.1605,-45.425999,112
JCH,BGCH,Qasigiannguit Heliport,Qasigiannguit,GL,68.822816,-51.173447,70
CNP,BGCO,Neerlerit Inaat Airport,Neerlerit Inaat,GL,70.743103,-22.650499,45
QFG,,Eqalugaarsuit Heliport,Eqalugaarsuit,GL,60.61972,-45.914062,9
QFN,,Narsarmijit Heliport,Narsarmijit,GL,60.004694,-44.656935,44
JGR,,Kangilinnguit Heliport,Kangilinnguit,GL,61.22896,-48.09698,101
GOH,BGGH,Nuuk Airport,Nuuk,GL,64.191066,-51.67914,283
JGO,,Qeqertarsuaq Heliport,Qeqertarsuaq,GL,69.251182,-53.514876,9
IKE,,Ikerasak Heliport,Ikerasak,GL,70.498145,-51.303084,66
QFI,,Iginniarfik Heliport,Iginniarfik,GL,68.147226,-53.173528,50
QRY,,Ikerassaarsuk Heliport,Ikerassaarsuk,GL,68.140881,-53.441459,165
XIQ,,Ilimanaq Heliport,Ilimanaq,GL,69.080915,-51.114315,52
IUI,,Innarsuit Heliport,Innarsuit,GL,73.199895,-56.010817,95
IOQ,,Isortoq Heliport,Isortoq,GL,65.547792,-38.976552,92
QJI,,Ikamiut Heliport,Ikamiut,GL,68.634253,-51.832262,49
JJU,,Qaqortoq Heliport,Qaqortoq,GL,60.715684,-46.029919,53
JAV,BGJN,Ilulissat Airport,Ilulissat,GL,69.243202,-51.057098,95
QPW,,Kangaatsiaq Heliport,Kangaatsiaq,GL,68.312657,-53.460208,17
KUS,BGKK,Kulusuk Airport,Kulusuk,GL,65.573601,-37.1236,117
KUZ,,Kuummiut Heliport,Kuummiut,GL,65.863935,-36.997919,89
KHQ,,Kullorsuaq Heliport,Kullorsuaq,GL,74.57805,-57.226828,148
KGQ,,Kangersuatsiaq Heliport,Kangersuatsiaq,GL,72.381092,-55.536586,112
QJE,,Kitsissuarsuit Heliport,Kitsissuarsuit,GL,68.857926,-53.123295,18
IOT,,Illorsuit Heliport,Illorsuit,GL,71.241944,-53.562877,154
JSU,BGMQ,Maniitsoq Airport,Maniitsoq,GL,65.412498,-52.9394,91
JNN,,Nanortalik Heliport,Nanortalik,GL,60.141884,-45.232977,17
JUU,,Nuugaatsiaq Heliport,Nuugaatsiaq,GL,71.538769,-53.205038,57
JNS,,Narsaq Heliport,Narsaq,GL,60.917283,-46.059923,83
NIQ,,Niaqornat Heliport,Niaqornat,GL,70.789385,-53.662945,10
NSQ,,Nuussuaq Heliport,Nuussuaq,GL,74.109853,-57.065037,184
JFR,BGPT,Paamiut Airport,Paamiut,GL,62.014736,-49.670937,120
PQT,,Qeqertaq Heliport,Qeqertaq,GL,69.995861,-51.300917,69
NAQ,BGQQ,Qaanaaq Airport,Qaanaaq,GL,77.488602,-69.388702,51
QJH,,Qassimiut Heliport,Qassimiut,GL,60.780959,-47.156249,29
OBY,,Ittoqqortoormiit Heliport,Ittoqqortoormiit,GL,70.488229,-21.97168,238
SFJ,BGSF,Kangerlussuaq Airport,Kangerlussuaq,GL,67.010446,-50.715294,165
SGG,BGSG,Sermiligaaq Heliport,Sermiligaaq,GL,65.90592,-36.378254,33
SRK,BGSI,Siorapaluk Heliport,Siorapaluk,GL,77.786517,-70.638657,102
QOQ,BGSO,Saarloq Heliport,Saarloq,GL,60.537778,-46.024722,
,BGSQ,Saqqaq Heliport,Saqqaq,GL,70.011448,-51.932142,38
JHS,BGSS,Sisimiut Airport,Sisimiut,GL,66.951302,-53.729301,33
SAE,BGST,Saattut Heliport,Saattut,GL,70.811172,-51.63129,131
SVR,BGSV,Savissivik Heliport,Savissivik,GL,76.018613,-65.117683,24
TQA,BGTA,Tasiusaq Heliport,Tasiusaq,GL,73.373055,-56.06028,181
THU,BGTL,Pituffik Space Base,Pituffik,GL,76.531197,-68.703201,251
TQI,BGTN,Tiniteqilaaq Heliport,Tiniteqilaaq,GL,65.892027,-37.783409,15
XEQ,BGTQ,Tasiusaq Heliport,Tasiusak,GL,60.194305,-44.813447,21
JUV,BGUK,Upernavik Airport,Upernavik,GL,72.790199,-56.1306,414
UMD,BGUM,Uummannaq Heliport,Uummannaq,GL,70.680428,-52.11163,50
JQA,BGUQ,Qaarsut Airport,Uummannaq,GL,70.7342,-52.696201,289
JUK,BGUT,Ukkusissat Heliport,Ukkusissat,GL,71.049438,-51.890016,223
BHL,,Bahía de los Ángeles Airport,Ensenada,MX,28.9786,-113.560997,34
BHT,,Brighton Downs Airport,Brighton Downs,AU,-23.363333,141.562778,390
AEY,BIAR,Akureyri Airport,Akureyri,IS,65.656573,-18.072018,6
,BIBA,Bakki Airport,Bakki,IS,63.556099,-20.137501,45
BIU,BIBD,Bildudalur Airport,Bildudalur,IS,65.641296,-23.5462,18
BGJ,BIBF,Borgarfjörður eystri Airport,Borgarfjörður eystri,IS,65.516769,-13.81578,80
BJD,BIBK,Bakkafjörður Airport,Bakkafjörður,IS,66.02189636230469,-14.824399948120117,14
BLO,BIBL,Blönduós Airport,Blönduós,IS,65.644997,-20.2875,131
,BIBR,Búðardalur Airport,Búðardalur,IS,65.074583,-21.802193,131
BXV,BIBV,Breiðdalsvík Airport,Breiðdalsvík,IS,64.790037,-14.043927,8
DJU,BIDV,Djúpivogur Airport,Djúpivogur,IS,64.642372,-14.277297,9
EGS,BIEG,Egilsstaðir Airport,Egilsstaðir,IS,65.2833023071289,-14.401399612426758,76
FAS,BIFF,Fáskrúðsfjörður Airport,Fáskrúðsfjörður,IS,64.931456,-14.047957,15
FAG,BIFM,Fagurhólsmýri Airport,Fagurhólsmýri,IS,63.874699,-16.6411,56
GUU,BIGF,Grundarfjörður Airport,Grundarfjörður,IS,64.991402,-23.224701,17
GJR,BIGJ,Gjögur Airport,Gjögur,IS,65.9953,-21.3269,83
GRY,BIGR,Grímsey Airport,Grímsey,IS,66.5458,-18.0173,66
HVK,BIHK,Hólmavík Airport,Hólmavík,IS,65.704697,-21.6964,90
HFN,BIHN,Hornafjörður Airport,Höfn,IS,64.295601,-15.2272,24
FLI,,Holt Airport,Flateyri,IS,66.0141804294,-23.4416913986,10
HZK,BIHU,Húsavík Airport,Húsavík,IS,65.952301,-17.426001,48
HLO,,Ingjaldssanður Airport,Onundarfjörður,IS,66.05000305175781,-23.69610023498535,70
IFJ,BIIS,Ísafjörður Airport,Ísafjörður,IS,66.058098,-23.1353,8
KEF,BIKF,Keflavik International Airport,Reykjavík,IS,63.985001,-22.6056,171
OPA,BIKP,Kópasker Airport,Kópasker,IS,66.310799,-16.4667,20
SAK,BIKR,Sauðárkrókur Airport,Sauðárkrókur,IS,65.73169708249999,-19.572799682599996,8
NOR,BINF,Norðfjörður Airport,Norðfjörður,IS,65.131897,-13.7464,13
OFJ,BIOF,Ólafsfjörður Airport,Ólafsfjörður,IS,66.083298,-18.6667,32
PFJ,BIPA,Patreksfjörður Airport,Patreksfjörður,IS,65.555801,-23.965,11
RHA,BIRE,Reykhólar Airport,Reykhólar,IS,65.45262908935547,-22.20611572265625,60
OLI,BIRF,Rif Airport,Rif,IS,64.9114,-23.823099,18
RFN,BIRG,Raufarhöfn Airport,Raufarhöfn,IS,66.406403,-15.9183,39
RKV,BIRK,Reykjavík Domestic Airport,Reykjavík,IS,64.128732,-21.93759,48
MVA,BIRL,Reykjahlíð Airport,Myvatn,IS,65.6558,-16.9181,1030
SIJ,BISI,Siglufjörður Airport,Siglufjörður,IS,66.137847,-18.908157,10
SYK,BIST,Stykkishólmur Airport,Stykkishólmur,IS,65.058851,-22.764616,42
TEY,BITE,Þingeyri Airport,Þingeyri,IS,65.8703,-23.559999,65
THO,BITN,Þórshöfn Airport,Þórshöfn,IS,66.218498,-15.3356,65
VEY,BIVM,Vestmannaeyjar Airport,Vestmannaeyjar,IS,63.42430114746094,-20.278900146484375,326
VPN,BIVO,Vopnafjörður Airport,Vopnafjörður,IS,65.720596,-14.8506,16
BJE,,Baleela Airport,Baleela Base Camp,SD,11.199444444400001,28.5230555556,1690
BJQ,,Bahja Airport,Bahja,OM,19.8730555556,56.067777777799996,515
BJT,,Bentota River Waterdrome,Bentota,LK,6.431,79.996,
PRN,BKPR,Priština Adem Jashari International Airport,Prishtina,XK,42.5728,21.035801,1789
BMQ,,Bamburi Airport,Bamburi,KE,-3.983363,39.730982,52
BNF,,Baranof Warm Springs Float and Seaplane Base,Baranof,US,57.088799,-134.833146,0
BNV,,Boana Airport,Boana,PG,-6.426631,146.826697,2950
BVL,,Baures Airport,Baures,BO,-13.654426,-63.704718,470
BOV,,Boang Airport,Boang Island,PG,-3.3834,153.2812,85
BQV,,Bartlett Cove Seaplane Base,Gustavus,US,58.4552,-135.884995,
CJZ,,Pedro Vieira Moreira Airport,Cajazeiras,BR,-6.8827,-38.61583,1099
VDC,SBVC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,-14.907885,-40.914804,2940
,SSOM,Embaixador Airport,Bela Vista de Goiás,BR,-16.822931,-49.044014,2410
CMP,,Santana do Araguaia Airport,Santana do Araguaia,BR,-9.319906,-50.328536,614
AAI,,Arraias Airport,Arraias,BR,-13.025154,-46.884107,1923
ITN,,Tertuliano Guedes de Pinho Airport,Itabuna,BR,-14.8105,-39.290401,197
LEP,,Leopoldina Airport,Leopoldina,BR,-21.468226,-42.727076,919
CPU,,Cururupu Airport,Cururupu,BR,-1.820006,-44.864065,39
CTQ,,Santa Vitória do Palmar Airport,Santa Vitória do Palmar,BR,-33.502038,-53.344911,82
APY,,Alto Parnaíba Airport,Alto Parnaíba,BR,-9.08533,-45.955603,968
JRN,,Juruena Airport,Juruena,BR,-10.305833,-58.489445,525
STZ,,Santa Terezinha Airport,Santa Terezinha,BR,-10.464722,-50.518612,663
MTG,,Vila Bela da Santíssima Trindade Airport,Vila Bela Da Santíssima Trindade,BR,-14.995499,-59.945662,660
ALT,,Alenquer Municipal Airport,Alenquer,BR,-1.917,-54.7231,55
,MYLM,Cape Santa Maria Airstrip,Galliot Cay,BS,23.649674,-75.32409,
NSB,,Bimini North Seaplane Base,Bimini,BS,25.767,-79.25,
BSV,,Besakoa Airport,Besakoa,MG,-15.6725,47.061667,40
BTZ,,Betong International Airport,Betong,TH,5.79,101.15,785
,FBMA,Matsieng Aerodrome,Rasesa,BW,-24.357132,26.090237,
,FBXX,Xudum Airport,Xudum,BW,-19.679458,22.86833,3133
,FBMM,Makalamabedi Airport,Makalamabedi,BW,-20.310743,23.907773,3100
HUK,,Hukuntsi Airport,Hukuntsi,BW,-23.9897,21.758101,3720
BWJ,,Bawan Airport,,PG,-6.396944444440001,146.881666667,4700
BXL,,Blue Lagoon Seaplane Base,Nanuya Lailai Island,FJ,-16.943,177.368,0
TXC,,Orsha Airport - Balbasovo Air Base,Orsha,BY,54.439999,30.2967,620
BYA,,Boundary Airport,Boundary,US,64.077678,-141.122088,2940
BYL,,Bella Yella Airport,Beliyela,LR,7.36916666667,-9.99372222222,690
BYV,,Beira Lake Seaplane Base,Colombo,LK,6.9294444444400005,79.85416666670001,17
BCV,,Hector Silva Airstrip,Belmopan,BZ,17.269603,-88.776496,150
BGK,,Big Creek Airport,Big Creek,BZ,16.519369,-88.407913,22
CUK,,Caye Caulker Airport,Caye Caulker,BZ,17.735015,-88.032862,2
CYC,,Caye Chapel Airport,Caye Chapel,BZ,17.683792,-88.044985,3
CZH,,Corozal Airport,Corozal,BZ,18.3822,-88.411903,40
DGA,,Dangriga Airport,Dangriga,BZ,16.98251,-88.230988,10
INB,,Independence Airport,Independence,BZ,16.53456,-88.441615,18
MDB,,Melinda Airport,Melinda,BZ,17.004299,-88.304199,101
ORZ,,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk,BZ,18.046767,-88.583858,69
PND,,Punta Gorda Airport,Punta Gorda,BZ,16.1024,-88.808296,7
SJX,,Sartaneja Airport,Sartaneja,BZ,18.3561,-88.130798,3
SPR,,John Greif II Airport,San Pedro,BZ,17.9139,-87.9711,4
SQS,,Matthew Spain Airport,Spanish Lookout,BZ,17.185898,-89.009936,199
STU,,Santa Cruz Airport,Santa Cruz,BZ,18.2721004486084,-88.456298828125,18
SVK,,Silver Creek Airport,Silver Creek,BZ,16.728338,-88.369174,216
TZA,,Sir Barry Bowen Municipal Airport,Belize City,BZ,17.517239,-88.195775,8
BZB,,Bazaruto Island Airport,Bazaruto Island,MZ,-21.5411,35.4729,
BZM,,Bemolanga Airport,Bemolanga,MG,-17.6925,45.0888333333,950
PFM,,Primrose Airport,Primrose,CA,55.390002,-111.1198,2307
YSV,,Saglek Airport,Saglek,CA,58.474312,-62.653999,269
YRR,,Stuart Island Airstrip,Big Bay,CA,50.409447,-125.131617,360
YMV,,Mary River Aerodrome,Mary River,CA,71.324167,-79.356944,584
YHC,,Hakai Passage Water Aerodrome,Hecate Island,CA,51.669733,-128.08181,0
YMF,,Montague Harbour Seaplane Base,Galiano Island,CA,48.89225,-123.39215,
PYS,,Paradise Skypark Airport,Paradise,US,39.71029,-121.616528,1300
YBW,,Bedwell Harbour Seaplane Base,Bedwell Harbour,CA,48.75,-123.233001709,0
YTP,,Tofino Harbour Seaplane Base,Tofino,CA,49.155,-125.91,
CBA,,Alpine Heliport,West Kelowna,CA,49.8636,-119.568045,1640
ZNA,,Nanaimo Harbour Water Aerodrome,Nanaimo,CA,49.169813,-123.933845,
YZZ,,Trail Regional Airport,Trail,CA,49.055599,-117.609001,1427
YMB,,Merritt Airport,Merritt,CA,50.122504,-120.745368,2080
YHH,,Campbell River Seaplane Base,Campbell River,CA,50.049999,-125.25,
YWS,,Whistler/Green Lake Water Aerodrome,Whistler,CA,50.1436004639,-122.948997498,2100
YBF,,Bamfield Seaplane Base,Bamfield,CA,48.835967,-125.137453,
YIG,,Big Bay Seaplane Base,Stuart Island,CA,50.3923,-125.1372,
CJH,,Chilko Lake (Tsylos Park Lodge) Airport,Chilko Lake,CA,51.625797,-124.144478,3850
YPT,,Pender Harbour Seaplane Base,Sunshine Coast,CA,49.623785,-124.024884,
ZOF,,Ocean Falls Seaplane Base,Ocean Falls,CA,52.3666992188,-127.717002869,0
YCA,,Courtenay Airpark,Courtenay,CA,49.679237,-124.98064,26
CFQ,,Creston Valley Regional Airport - Art Sutcliffe Field,Creston,CA,49.03689956665,-116.49800109863,2070
YAA,,Anahim Lake Airport,Anahim Lake,CA,52.451501,-125.303776,3635
DGF,,Douglas Lake Airport,Douglas Lake,CA,50.1654600485,-120.171273351,2770
JHL,,Fort MacKay/Albian Aerodrome,Albian Village,CA,57.223899841299996,-111.418998718,1048
ZTS,,Tahsis Seaplane Base,Tahsis,CA,49.92,-126.655,0
DUQ,,Duncan Airport,Duncan,CA,48.754534,-123.709702,300
